This function calculates N(6, 3, p).

Parameters: #simulations = 1000.
p from 0 to 0.15 step 0.001.

p, N(p), SD, size.
0.106, 159.443, 22.6566, 280
0.107, 154.346, 21.0694, 280
0.108, 150.993, 21.2282, 280
0.109, 146.499, 20.3944, 280
0.11, 141.37, 18.938, 280
0.111, 137.488, 19.1401, 280
0.112, 133.517, 18.1705, 280
0.113, 130.491, 18.1563, 280
0.114, 126.884, 17.3989, 280
0.115, 123.296, 15.7813, 280
0.116, 121.387, 16.5041, 280
0.117, 117.191, 15.3965, 280
0.118, 113.821, 14.5254, 280
0.119, 112.422, 14.7468, 280
0.12, 109.63, 14.3726, 280
0.121, 107.39, 13.9835, 280
0.122, 104.941, 13.6876, 280
0.123, 101.551, 13.1717, 280
0.124, 100.794, 13.735, 280
0.125, 98.5, 12.9809, 280
0.126, 96.421, 12.2543, 280
0.127, 94.262, 12.0091, 280
0.128, 92.137, 11.7346, 280
0.129, 90.399, 11.755, 280
0.13, 88.972, 11.2388, 280
0.131, 86.963, 11.0161, 280
0.132, 84.881, 10.9238, 280
0.133, 83.733, 10.2742, 280
0.134, 81.686, 10.1491, 280
0.135, 80.778, 9.64307, 280
0.136, 79.842, 9.9451, 280
0.137, 77.588, 9.44988, 280
0.138, 76.641, 9.56975, 280
0.139, 74.846, 9.49001, 280
0.14, 73.606, 8.74864, 280
0.141, 72.809, 9.18632, 280
0.142, 72.1, 9.04422, 280
0.143, 70.103, 8.30797, 280
0.144, 69.044, 8.5557, 280
0.145, 68.239, 8.6734, 280
0.146, 66.724, 8.11196, 280
0.147, 66.055, 8.49023, 280
0.148, 64.819, 8.1015, 280
0.149, 64.001, 7.18825, 280
0, 0, 0, 285
0.001, 0.002, 0.0632139, 285
0.002, 0.025, 0.215349, 285
0.003, 0.07, 0.353695, 285
0.004, 0.168, 0.551159, 285
0.005, 0.358, 0.814761, 285
0.006, 0.526, 0.940917, 285
0.007, 0.79, 1.06672, 285
0.008, 1.058, 1.14832, 285
0.009, 1.458, 1.25707, 285
0.01, 1.69, 1.23203, 285
0.011, 2.013, 1.3427, 285
0.012, 2.352, 1.52122, 285
0.013, 2.518, 1.44557, 285
0.014, 2.842, 1.46391, 285
0.015, 2.999, 1.51756, 285
0.016, 3.38, 1.74057, 285
0.017, 3.786, 1.87729, 285
0.018, 4.037, 2.10134, 285
0.019, 4.488, 2.22528, 285
0.02, 4.539, 2.00611, 285
0.021, 4.934, 2.04246, 285
0.022, 5.288, 2.35139, 285
0.023, 5.725, 2.29899, 285
0.024, 6.11, 2.62753, 285
0.025, 6.478, 2.82516, 285
0.026, 6.707, 2.90192, 285
0.027, 7.051, 2.84366, 285
0.028, 7.458, 3.10068, 285
0.029, 7.943, 3.3045, 285
0.03, 8.391, 3.24255, 285
0.031, 8.802, 3.81272, 285
0.032, 9.261, 3.56523, 285
0.033, 9.939, 4.35905, 285
0.034, 10.4, 4.28276, 285
0.035, 10.912, 4.67079, 285
0.036, 11.459, 5.45897, 285
0.037, 12.043, 4.75764, 285
0.038, 12.534, 5.25137, 285
0.039, 12.964, 6.38096, 285
0.04, 14.128, 7.05462, 285
0.041, 14.686, 6.16599, 285
0.042, 15.546, 9.58811, 285
0.043, 15.985, 7.51324, 285
0.044, 17.795, 9.6759, 285
0.045, 17.733, 8.12796, 285
0.046, 18.714, 8.62613, 285
0.047, 21.842, 47.9473, 285
0.048, 25.576, 73.3603, 285
0.049, 22.393, 11.1795, 285
0.05, 24.568, 14.4509, 285
0.051, 27.94, 50.5366, 285
0.052, 33.708, 88.2189, 285
0.053, 37.757, 93.44, 285
0.054, 47.314, 142.293, 285
0.055, 62.483, 183.109, 285
0.056, 72.502, 201.454, 285
0.057, 78.949, 211.808, 285
0.058, 112.57, 270, 285
0.059, 132.523, 299.388, 285
0.06, 158.397, 332.018, 285
0.061, 177.773, 341.165, 285
0.062, 244.214, 395.621, 285
0.063, 295.953, 423.796, 285
0.064, 361.915, 449.12, 285
0.065, 423.807, 459.357, 285
0.066, 451.451, 447.904, 285
0.067, 507.779, 441.629, 285
0.068, 549.857, 424.797, 285
0.069, 609.557, 390.324, 285
0.07, 659.353, 346.838, 285
0.071, 659.264, 319.247, 285
0.072, 679.209, 268.918, 285
0.073, 682.882, 219.145, 285
0.074, 658.879, 193.056, 285
0.075, 648.087, 161.413, 285
0.076, 602.367, 157.325, 285
0.077, 590.679, 127.833, 285
0.078, 544.395, 108.476, 285
0.079, 516.367, 106.183, 285
0.08, 489.016, 97.6135, 285
0.081, 463.416, 91.4793, 285
0.082, 434.653, 85.7852, 285
0.083, 408.375, 79.2485, 285
0.084, 391.724, 73.397, 285
0.085, 369.003, 69.4389, 285
0.086, 348.447, 61.7607, 285
0.087, 331.269, 60.846, 285
0.088, 313.091, 54.1806, 285
0.089, 304.114, 53.986, 285
0.09, 286.862, 48.1919, 285
0.091, 278.732, 45.4303, 285
0.092, 263.473, 43.1361, 285
0.093, 254.291, 41.8889, 285
0.094, 244.867, 39.656, 285
0.095, 235.87, 37.816, 285
0.096, 222.83, 33.5121, 285
0.097, 215.928, 31.1903, 285
0.098, 208.183, 31.3263, 285
0.099, 199.764, 29.6679, 285
0.1, 194.484, 29.5924, 285
0.101, 186.423, 27.3107, 285
0.102, 178.933, 25.61, 285
0.103, 174.472, 23.8448, 285
0.104, 169.125, 23.5811, 285
0.105, 164.167, 22.6089, 285
0.106, 159.106, 21.1824, 285
0.107, 153.59, 20.4968, 285
0.108, 150.423, 20.7271, 285
0.109, 144.319, 18.3753, 285
0.11, 140.975, 18.4447, 285
0.111, 137.773, 18.3145, 285
0.112, 134.84, 18.3814, 285
0.113, 129.996, 17.7473, 285
0.114, 127.488, 17.3811, 285
0.115, 124.358, 16.2843, 285
0.116, 120.556, 15.1166, 285
0.117, 117.757, 16, 285
0.118, 115.571, 15.3024, 285
0.119, 112.893, 15.5066, 285
0.12, 109.665, 14.9957, 285
0.121, 106.842, 13.3271, 285
0.122, 104.322, 13.1755, 285
0.123, 102.189, 13.3248, 285
0.124, 100.355, 12.4943, 285
0.125, 98.615, 12.835, 285
0.126, 96.559, 13.0512, 285
0.127, 94.033, 11.6994, 285
0.128, 91.902, 12.1331, 285
0.129, 90.361, 10.9284, 285
0.13, 88.525, 11.2849, 285
0.131, 87.066, 11.0417, 285
0.132, 85.37, 10.9591, 285
0.133, 83.731, 10.5461, 285
0.134, 81.759, 10.2768, 285
0.135, 81.114, 10.8885, 285
0.136, 78.646, 9.73615, 285
0.137, 77.724, 9.38754, 285
0.138, 76.479, 9.49798, 285
0.139, 75.382, 8.76379, 285
0.14, 73.869, 8.96827, 285
0.141, 72.69, 8.74802, 285
0.142, 71.675, 9.16784, 285
0.143, 70.428, 8.8369, 285
0.144, 69.286, 8.28506, 285
0.145, 68.244, 8.5397, 285
0.146, 67.058, 7.81387, 285
0.147, 65.866, 7.72775, 285
0.148, 64.476, 7.57782, 285
0.149, 64.269, 7.97488, 285
0, 0, 0, 290
0.001, 0.004, 0.0893532, 290
0.002, 0.025, 0.200935, 290
0.003, 0.075, 0.351248, 290
0.004, 0.167, 0.54691, 290
0.005, 0.338, 0.758786, 290
0.006, 0.571, 0.944965, 290
0.007, 0.848, 1.09585, 290
0.008, 1.119, 1.20368, 290
0.009, 1.416, 1.26607, 290
0.01, 1.703, 1.34417, 290
0.011, 2.025, 1.37782, 290
0.012, 2.324, 1.38601, 290
0.013, 2.595, 1.45016, 290
0.014, 2.808, 1.63375, 290
0.015, 3.064, 1.61056, 290
0.016, 3.35, 1.7145, 290
0.017, 3.767, 1.84139, 290
0.018, 4.086, 1.91432, 290
0.019, 4.455, 2.03764, 290
0.02, 4.81, 2.01045, 290
0.021, 5.102, 2.204, 290
0.022, 5.448, 2.34378, 290
0.023, 5.84, 2.46585, 290
0.024, 6.136, 2.51346, 290
0.025, 6.457, 2.63783, 290
0.026, 6.803, 2.89071, 290
0.027, 7.339, 3.19814, 290
0.028, 7.568, 3.00855, 290
0.029, 8.131, 3.33164, 290
0.03, 8.653, 3.62362, 290
0.031, 8.763, 4.05547, 290
0.032, 9.293, 3.85735, 290
0.033, 9.735, 3.86869, 290
0.034, 10.387, 4.42575, 290
0.035, 10.859, 4.21368, 290
0.036, 11.431, 4.27566, 290
0.037, 12.26, 5.22919, 290
0.038, 12.442, 5.25801, 290
0.039, 13.21, 5.68506, 290
0.04, 13.98, 5.66371, 290
0.041, 14.458, 6.23604, 290
0.042, 15.994, 8.5731, 290
0.043, 16.931, 8.73065, 290
0.044, 17.829, 8.4329, 290
0.045, 18.176, 9.0906, 290
0.046, 19.254, 8.97204, 290
0.047, 20.219, 11.0376, 290
0.048, 22.287, 12.8642, 290
0.049, 26.38, 59.1182, 290
0.05, 32.092, 94.191, 290
0.051, 35.203, 105.964, 290
0.052, 44.746, 142.901, 290
0.053, 48.184, 146.553, 290
0.054, 59.135, 180.198, 290
0.055, 59.058, 170.408, 290
0.056, 86.554, 239.729, 290
0.057, 86.25, 226.412, 290
0.058, 105.702, 261.506, 290
0.059, 138.3, 310.003, 290
0.06, 175.893, 345.568, 290
0.061, 209.912, 381.251, 290
0.062, 246.046, 403.527, 290
0.063, 306.683, 434.593, 290
0.064, 354.92, 445.406, 290
0.065, 433.439, 464.657, 290
0.066, 476.244, 462.456, 290
0.067, 559.261, 446.713, 290
0.068, 585.009, 421.471, 290
0.069, 629.452, 391.496, 290
0.07, 678.58, 343.633, 290
0.071, 688.28, 299.75, 290
0.072, 688.298, 271.505, 290
0.073, 683.323, 231.038, 290
0.074, 674.003, 187.39, 290
0.075, 634.316, 161.758, 290
0.076, 617.794, 142.085, 290
0.077, 580.777, 126.38, 290
0.078, 552.766, 120.218, 290
0.079, 516.483, 102.612, 290
0.08, 490.713, 103.716, 290
0.081, 459.05, 88.5394, 290
0.082, 432.305, 83.7822, 290
0.083, 410.276, 78.3662, 290
0.084, 389.98, 72.4282, 290
0.085, 369.257, 67.1447, 290
0.086, 351.795, 64.8096, 290
0.087, 335.51, 57.4844, 290
0.088, 317.98, 54.561, 290
0.089, 304.293, 52.2402, 290
0.09, 292.737, 51.9581, 290
0.091, 276.74, 44.7658, 290
0.092, 265.452, 42.7421, 290
0.093, 254.933, 42.3023, 290
0.094, 243.324, 39.231, 290
0.095, 233.524, 36.5763, 290
0.096, 224.327, 34.3184, 290
0.097, 218.754, 34.2638, 290
0.098, 207.651, 30.6655, 290
0.099, 201.595, 29.8249, 290
0.1, 194.062, 28.7664, 290
0.101, 186.554, 27.7499, 290
0.102, 182.244, 26.1205, 290
0.103, 176.75, 25.9168, 290
0.104, 170.469, 25.0832, 290
0.105, 165.067, 23.6568, 290
0.106, 159.775, 22.648, 290
0.107, 155.28, 22.758, 290
0.108, 151.794, 21.833, 290
0.109, 146.021, 20.3314, 290
0.11, 141.221, 19.7778, 290
0.111, 138.687, 18.767, 290
0.112, 134.223, 18.4299, 290
0.113, 130.378, 17.3113, 290
0.114, 126.916, 16.3491, 290
0.115, 124.154, 16.4254, 290
0.116, 121.542, 15.5051, 290
0.117, 118.54, 16.1101, 290
0.118, 115.092, 15.647, 290
0.119, 111.889, 14.5924, 290
0.12, 109.995, 13.9812, 290
0.121, 107.397, 13.4088, 290
0.122, 105.159, 13.2743, 290
0.123, 103.002, 13.0722, 290
0.124, 99.973, 12.4736, 290
0.125, 97.782, 11.706, 290
0.126, 96.572, 12.5762, 290
0.127, 94.251, 12.3718, 290
0.128, 91.604, 11.5129, 290
0.129, 90.662, 11.079, 290
0.13, 88.214, 10.7466, 290
0.131, 87.077, 10.9206, 290
0.132, 85.105, 10.6985, 290
0.133, 84.357, 10.977, 290
0.134, 81.906, 10.051, 290
0.135, 80.17, 9.34875, 290
0.136, 78.931, 9.66293, 290
0.137, 78.048, 9.73312, 290
0.138, 76.752, 9.64596, 290
0.139, 75.043, 8.98783, 290
0.14, 73.961, 9.07477, 290
0.141, 72.732, 8.79649, 290
0.142, 71.336, 8.94847, 290
0.143, 70.476, 8.78939, 290
0.144, 69.327, 8.02372, 290
0.145, 68.163, 9.12482, 290
0.146, 66.897, 8.36328, 290
0.147, 66.186, 8.44295, 290
0.148, 64.738, 7.927, 290
0.149, 63.988, 7.3626, 290
0, 0, 0, 295
0.001, 0.003, 0.070647, 295
0.002, 0.017, 0.180862, 295
0.003, 0.059, 0.31862, 295
0.004, 0.173, 0.53951, 295
0.005, 0.345, 0.777158, 295
0.006, 0.596, 0.978153, 295
0.007, 0.838, 1.09533, 295
0.008, 1.263, 1.32885, 295
0.009, 1.427, 1.21354, 295
0.01, 1.777, 1.2551, 295
0.011, 2.04, 1.30629, 295
0.012, 2.36, 1.31545, 295
0.013, 2.709, 1.46093, 295
0.014, 2.921, 1.66756, 295
0.015, 3.206, 1.6351, 295
0.016, 3.413, 1.72755, 295
0.017, 3.844, 1.7826, 295
0.018, 4.113, 2.10624, 295
0.019, 4.38, 1.95694, 295
0.02, 4.784, 2.23637, 295
0.021, 5.209, 2.39944, 295
0.022, 5.409, 2.20991, 295
0.023, 5.977, 2.61313, 295
0.024, 6.329, 2.59244, 295
0.025, 6.415, 2.73254, 295
0.026, 6.833, 2.65464, 295
0.027, 7.219, 2.83955, 295
0.028, 7.693, 3.19386, 295
0.029, 7.925, 3.28563, 295
0.03, 8.716, 3.72389, 295
0.031, 9.029, 4.06179, 295
0.032, 9.449, 3.77166, 295
0.033, 9.966, 4.09766, 295
0.034, 10.618, 4.72716, 295
0.035, 10.819, 4.14056, 295
0.036, 11.624, 5.21887, 295
0.037, 11.894, 4.80508, 295
0.038, 12.874, 5.01559, 295
0.039, 13.843, 5.89884, 295
0.04, 13.906, 5.24129, 295
0.041, 15.286, 7.59198, 295
0.042, 15.911, 7.49754, 295
0.043, 16.788, 7.83563, 295
0.044, 17.336, 7.86239, 295
0.045, 18.477, 9.18333, 295
0.046, 19.832, 11.2348, 295
0.047, 20.922, 13.2715, 295
0.048, 23.281, 39.0121, 295
0.049, 23.399, 16.3251, 295
0.05, 28.804, 78.3733, 295
0.051, 33.471, 95.093, 295
0.052, 34.797, 91.7554, 295
0.053, 37.149, 90.5847, 295
0.054, 53.04, 156.049, 295
0.055, 57.306, 161.372, 295
0.056, 78.101, 217.246, 295
0.057, 92.553, 250.12, 295
0.058, 110.224, 270.794, 295
0.059, 138.878, 309.908, 295
0.06, 168.575, 346.831, 295
0.061, 233.035, 398.12, 295
0.062, 258.242, 414.93, 295
0.063, 306.477, 437.031, 295
0.064, 373.727, 464.446, 295
0.065, 436.051, 468.039, 295
0.066, 512.025, 470.882, 295
0.067, 561.93, 452.514, 295
0.068, 602.676, 428.397, 295
0.069, 646.643, 391.066, 295
0.07, 693.037, 334.194, 295
0.071, 701.852, 308.863, 295
0.072, 713.156, 255.937, 295
0.073, 684.828, 235.642, 295
0.074, 681.497, 194.713, 295
0.075, 649.846, 164.945, 295
0.076, 618.009, 146.389, 295
0.077, 590.46, 133.705, 295
0.078, 555.714, 115.968, 295
0.079, 513.507, 101.454, 295
0.08, 490.267, 101.083, 295
0.081, 462.399, 92.4366, 295
0.082, 438.162, 86.6424, 295
0.083, 414.766, 79.0658, 295
0.084, 388.291, 74.5599, 295
0.085, 376.036, 65.6071, 295
0.086, 350.851, 61.7903, 295
0.087, 333.528, 58.2862, 295
0.088, 318.251, 54.24, 295
0.089, 302.811, 46.8373, 295
0.09, 293.064, 48.0292, 295
0.091, 280.127, 49.2848, 295
0.092, 264.001, 43.2646, 295
0.093, 255.253, 39.7448, 295
0.094, 247.178, 38.9217, 295
0.095, 234.455, 35.3527, 295
0.096, 224.917, 34.5587, 295
0.097, 217.37, 33.9302, 295
0.098, 208.148, 30.6883, 295
0.099, 200.99, 29.8681, 295
0.1, 195.329, 28.7538, 295
0.101, 187.41, 26.5477, 295
0.102, 180.678, 25.836, 295
0.103, 176.002, 26.1192, 295
0.104, 171.538, 25.7321, 295
0.105, 164.965, 24.3652, 295
0.106, 159.141, 21.5023, 295
0.107, 155.349, 22.2164, 295
0.108, 151.287, 20.8032, 295
0.109, 147.351, 20.456, 295
0.11, 141.857, 18.7891, 295
0.111, 137.235, 18.0773, 295
0.112, 133.75, 17.0067, 295
0.113, 131.199, 18.6267, 295
0.114, 126.881, 16.4065, 295
0.115, 124.657, 16.8355, 295
0.116, 121.026, 16.5578, 295
0.117, 117.393, 15.3236, 295
0.118, 115.773, 14.9451, 295
0.119, 112.453, 14.5083, 295
0.12, 110.02, 13.9736, 295
0.121, 107.618, 14.0668, 295
0.122, 105.191, 13.4458, 295
0.123, 102.374, 13.1914, 295
0.124, 100.849, 13.0631, 295
0.125, 97.944, 12.5503, 295
0.126, 95.8, 11.7082, 295
0.127, 94.222, 11.9575, 295
0.128, 91.729, 10.9932, 295
0.129, 90.725, 11.757, 295
0.13, 88.684, 11.033, 295
0.131, 87.592, 10.9594, 295
0.132, 85.454, 10.4231, 295
0.133, 83.59, 10.284, 295
0.134, 82.413, 10.1432, 295
0.135, 80.856, 9.79404, 295
0.136, 79.249, 9.4212, 295
0.137, 78.056, 9.57752, 295
0.138, 76.733, 9.32822, 295
0.139, 75.046, 9.25072, 295
0.14, 73.835, 9.04045, 295
0.141, 72.33, 8.6118, 295
0.142, 71.544, 8.72525, 295
0.143, 70.711, 8.90491, 295
0.144, 69.695, 8.3255, 295
0.145, 67.576, 7.84845, 295
0.146, 67.309, 8.34802, 295
0.147, 66.946, 8.34297, 295
0.148, 64.616, 7.77937, 295
0.149, 64.025, 7.70327, 295
0, 0, 0, 300
0.001, 0.004, 0.0893532, 300
0.002, 0.021, 0.196364, 300
0.003, 0.086, 0.417856, 300
0.004, 0.16, 0.529528, 300
0.005, 0.341, 0.769882, 300
0.006, 0.561, 0.953037, 300
0.007, 0.855, 1.13489, 300
0.008, 1.214, 1.25228, 300
0.009, 1.486, 1.21318, 300
0.01, 1.753, 1.28374, 300
0.011, 2.057, 1.32505, 300
0.012, 2.437, 1.50467, 300
0.013, 2.677, 1.42922, 300
0.014, 2.819, 1.48062, 300
0.015, 3.18, 1.59424, 300
0.016, 3.522, 1.83889, 300
0.017, 3.789, 1.76592, 300
0.018, 4.113, 2.03868, 300
0.019, 4.532, 1.99122, 300
0.02, 4.802, 1.99469, 300
0.021, 5.172, 2.23348, 300
0.022, 5.586, 2.29229, 300
0.023, 6.004, 2.61113, 300
0.024, 6.174, 2.62902, 300
0.025, 6.693, 2.78617, 300
0.026, 7.075, 3.0314, 300
0.027, 7.447, 2.97173, 300
0.028, 7.712, 3.09371, 300
0.029, 8.189, 3.31832, 300
0.03, 8.69, 3.79287, 300
0.031, 9.141, 4.07518, 300
0.032, 9.615, 4.38848, 300
0.033, 9.822, 4.15528, 300
0.034, 10.308, 4.09941, 300
0.035, 11.361, 4.91535, 300
0.036, 11.472, 4.33996, 300
0.037, 12.421, 5.02531, 300
0.038, 13.058, 5.44891, 300
0.039, 13.4, 5.37029, 300
0.04, 14.354, 6.44474, 300
0.041, 15.209, 6.86202, 300
0.042, 15.877, 6.63354, 300
0.043, 16.754, 7.71411, 300
0.044, 17.842, 9.18014, 300
0.045, 20.522, 45.973, 300
0.046, 19.618, 9.31827, 300
0.047, 27.078, 93.3137, 300
0.048, 27.472, 77.9937, 300
0.049, 23.462, 13.2609, 300
0.05, 31.938, 99.7751, 300
0.051, 32.902, 88.2718, 300
0.052, 35.643, 97.5396, 300
0.053, 49.119, 149.258, 300
0.054, 45.327, 122.293, 300
0.055, 69.559, 199.01, 300
0.056, 94.2, 252.973, 300
0.057, 93.79, 245.372, 300
0.058, 120.724, 293.68, 300
0.059, 153.621, 332.036, 300
0.06, 186.494, 360.852, 300
0.061, 247.231, 417.677, 300
0.062, 274.098, 428.758, 300
0.063, 340.62, 457.815, 300
0.064, 409.862, 479.818, 300
0.065, 438.301, 477.296, 300
0.066, 492.202, 469.77, 300
0.067, 563.775, 454.928, 300
0.068, 611.46, 431.613, 300
0.069, 688.577, 385.084, 300
0.07, 696.299, 346.931, 300
0.071, 718.73, 301.123, 300
0.072, 717.365, 256.797, 300
0.073, 708.378, 211.413, 300
0.074, 686.902, 187.227, 300
0.075, 650.622, 160.814, 300
0.076, 618.574, 148.647, 300
0.077, 584.196, 128.908, 300
0.078, 547.246, 109.916, 300
0.079, 522.222, 102.48, 300
0.08, 491.642, 96.4357, 300
0.081, 464.033, 90.4886, 300
0.082, 435.648, 83.8053, 300
0.083, 415.363, 80.6599, 300
0.084, 389.827, 73.7672, 300
0.085, 370.844, 64.9633, 300
0.086, 351.974, 62.547, 300
0.087, 335.168, 56.9217, 300
0.088, 320.289, 55.5516, 300
0.089, 303.941, 50.7571, 300
0.09, 292.439, 50.1441, 300
0.091, 276.831, 44.6025, 300
0.092, 267.963, 44.4015, 300
0.093, 254.586, 40.173, 300
0.094, 246.189, 38.2675, 300
0.095, 236.399, 36.8948, 300
0.096, 226.129, 34.5225, 300
0.097, 218.027, 32.1659, 300
0.098, 210.798, 32.3029, 300
0.099, 203.358, 30.8414, 300
0.1, 196.445, 29.7116, 300
0.101, 189.244, 28.4912, 300
0.102, 181.337, 24.4702, 300
0.103, 175.452, 25.2568, 300
0.104, 170.525, 24.096, 300
0.105, 163.901, 22.7562, 300
0.106, 159.805, 22.5128, 300
0.107, 156.016, 22.1693, 300
0.108, 150.539, 21.1196, 300
0.109, 146.207, 20.3783, 300
0.11, 141.823, 18.4901, 300
0.111, 138.325, 17.6094, 300
0.112, 134.649, 17.9927, 300
0.113, 130.529, 17.4469, 300
0.114, 127.434, 16.5237, 300
0.115, 124.565, 16.2703, 300
0.116, 121.568, 16.3965, 300
0.117, 118.517, 15.9708, 300
0.118, 115.743, 14.9822, 300
0.119, 112.494, 14.4315, 300
0.12, 110.611, 13.3724, 300
0.121, 107.51, 13.2882, 300
0.122, 104.816, 13.2923, 300
0.123, 102.772, 12.8903, 300
0.124, 100.699, 12.8511, 300
0.125, 98.344, 12.1333, 300
0.126, 96.642, 12.7169, 300
0.127, 93.854, 11.6147, 300
0.128, 92.581, 12.1951, 300
0.129, 90.51, 11.2251, 300
0.13, 89.162, 11.1073, 300
0.131, 87.057, 11.1817, 300
0.132, 85.447, 10.3194, 300
0.133, 83.535, 9.96187, 300
0.134, 82.291, 10.0276, 300
0.135, 81.013, 10.1236, 300
0.136, 79.294, 9.33111, 300
0.137, 77.869, 9.42602, 300
0.138, 76.64, 9.22022, 300
0.139, 75.326, 8.68434, 300
0.14, 73.772, 8.71149, 300
0.141, 72.627, 8.46628, 300
0.142, 71.339, 8.91191, 300
0.143, 70.703, 8.36187, 300
0.144, 68.955, 8.14942, 300
0.145, 68.193, 8.06385, 300
0.146, 67.582, 8.20459, 300
0.147, 66.019, 7.73968, 300
0.148, 65.664, 8.03624, 300
0.149, 64.208, 7.85931, 300

Processor time: 127000.

Wall time: 126995s.
